MEAN_RR,MEDIAN_RR,SDRR,RMSSD,condition,FID
1188,1269,416.8831532,19.44150764,time pressure,1188-1269-416.8831532-19.44150764
1075,1093,141.099108,17.93528669,time pressure,1075-1093-141.099108-17.93528669
707,722,81.29874553,9.204271696,no stress,707-722-81.29874553-9.204271696
707,700,71.84110908,20.85062407,no stress,707-700-71.84110908-20.85062407
808,812,70.25980593,18.89999951,no stress,808-812-70.25980593-18.89999951
955,946,180.0931487,17.58494151,time pressure,955-946-180.0931487-17.58494151
774,771,57.15919633,9.741455696,interruption,774-771-57.15919633-9.741455696
790,800,90.07547425,15.15949024,interruption,790-800-90.07547425-15.15949024
890,890,45.44996947,9.258215871,interruption,890-890-45.44996947-9.258215871
812,809,55.89331673,13.254913,interruption,812-809-55.89331673-13.254913
1135,1167,161.2490892,21.90409019,interruption,1135-1167-161.2490892-21.90409019
851,855,173.9489904,15.8577227,no stress,851-855-173.9489904-15.8577227
957,959,61.79917039,9.883635305,time pressure,957-959-61.79917039-9.883635305
807,805,63.5801685,13.72615703,interruption,807-805-63.5801685-13.72615703
882,881,62.12248569,11.0696224,no stress,882-881-62.12248569-11.0696224
731,730,55.60274015,9.583330594,no stress,731-730-55.60274015-9.583330594
754,717,161.1749373,21.71190789,time pressure,754-717-161.1749373-21.71190789
914,921,98.39977106,17.91502567,no stress,914-921-98.39977106-17.91502567
633,621,63.84696297,12.87263813,interruption,633-621-63.84696297-12.87263813
787,759,233.9269826,19.37809306,no stress,787-759-233.9269826-19.37809306
836,845,74.61609438,14.55592518,time pressure,836-845-74.61609438-14.55592518
961,977,110.5037961,20.84055137,interruption,961-977-110.5037961-20.84055137
1042,1052,108.1116412,20.46551631,time pressure,1042-1052-108.1116412-20.46551631
817,817,55.69207538,20.47881643,no stress,817-817-55.69207538-20.47881643
698,691,46.80135459,10.09148626,no stress,698-691-46.80135459-10.09148626
749,750,56.09578149,10.00528281,no stress,749-750-56.09578149-10.00528281
885,894,93.07440978,13.44494679,time pressure,885-894-93.07440978-13.44494679
832,833,59.28557278,18.99140068,time pressure,832-833-59.28557278-18.99140068
897,894,80.7050577,13.28611406,no stress,897-894-80.7050577-13.28611406
753,746,82.09108104,25.73546299,interruption,753-746-82.09108104-25.73546299
889,896,102.389253,14.73533886,time pressure,889-896-102.389253-14.73533886
1013,1014,73.65760632,20.01717947,interruption,1013-1014-73.65760632-20.01717947
983,941,266.7513416,22.01079363,time pressure,983-941-266.7513416-22.01079363
818,817,57.889587,20.91075192,no stress,818-817-57.889587-20.91075192
732,730,51.65880012,9.346413845,no stress,732-730-51.65880012-9.346413845
793,792,48.99491479,12.19736175,no stress,793-792-48.99491479-12.19736175
888,896,96.58395534,21.88255907,interruption,888-896-96.58395534-21.88255907
823,831,86.72364997,15.66463038,no stress,823-831-86.72364997-15.66463038
668,688,95.74188878,19.48218693,no stress,668-688-95.74188878-19.48218693
954,956,65.38559952,12.20124015,time pressure,954-956-65.38559952-12.20124015
907,903,114.2245695,14.44388781,time pressure,907-903-114.2245695-14.44388781
876,889,92.66517829,15.80377984,no stress,876-889-92.66517829-15.80377984
709,696,78.2890749,20.46113623,no stress,709-696-78.2890749-20.46113623
842,849,117.4106367,15.31798663,time pressure,842-849-117.4106367-15.31798663
806,799,82.54831567,13.05774272,interruption,806-799-82.54831567-13.05774272
759,756,84.37598857,22.93310189,interruption,759-756-84.37598857-22.93310189
990,999,99.29536431,20.27626322,interruption,990-999-99.29536431-20.27626322
881,905,110.2059799,16.85166479,time pressure,881-905-110.2059799-16.85166479
774,773,41.02366595,10.88242657,no stress,774-773-41.02366595-10.88242657
777,770,60.58391029,15.08989399,interruption,777-770-60.58391029-15.08989399
794,793,48.99478179,12.17227089,no stress,794-793-48.99478179-12.17227089
1019,1015,102.3691146,23.60535124,no stress,1019-1015-102.3691146-23.60535124
727,720,69.49932203,22.75523947,no stress,727-720-69.49932203-22.75523947
894,883,102.9463561,14.23660428,time pressure,894-883-102.9463561-14.23660428
919,881,218.0797134,15.68160469,no stress,919-881-218.0797134-15.68160469
780,726,154.0271555,13.18969327,no stress,780-726-154.0271555-13.18969327
676,673,170.9211477,18.62850973,interruption,676-673-170.9211477-18.62850973
737,753,89.41651426,15.18282132,no stress,737-753-89.41651426-15.18282132
1054,1053,94.08155196,23.08656525,no stress,1054-1053-94.08155196-23.08656525
809,804,89.18662235,13.15115599,interruption,809-804-89.18662235-13.15115599
955,955,64.80190129,11.54913372,time pressure,955-955-64.80190129-11.54913372
734,729,80.69503311,21.06816754,interruption,734-729-80.69503311-21.06816754
766,764,54.48776492,10.55976046,no stress,766-764-54.48776492-10.55976046
780,784,53.86785104,12.88850554,no stress,780-784-53.86785104-12.88850554
710,697,77.42002439,19.95036086,no stress,710-697-77.42002439-19.95036086
828,829,61.85864056,18.57693573,time pressure,828-829-61.85864056-18.57693573
1225,1134,287.0667934,14.77469763,interruption,1225-1134-287.0667934-14.77469763
887,888,121.6654522,16.7724958,no stress,887-888-121.6654522-16.7724958
732,588,242.9867498,10.80758316,no stress,732-588-242.9867498-10.80758316
1119,1200,383.3766879,18.2935492,time pressure,1119-1200-383.3766879-18.2935492
773,785,87.23539374,13.40002023,interruption,773-785-87.23539374-13.40002023
804,805,63.41883954,14.87571713,no stress,804-805-63.41883954-14.87571713
828,833,67.3065015,11.97240397,no stress,828-833-67.3065015-11.97240397
966,972,75.87665012,13.92714879,interruption,966-972-75.87665012-13.92714879
832,833,60.80562016,18.47176168,time pressure,832-833-60.80562016-18.47176168
829,828,60.39947428,14.4834388,interruption,829-828-60.39947428-14.4834388
841,842,57.88278554,13.13497924,time pressure,841-842-57.88278554-13.13497924
774,729,160.2324519,13.96226234,no stress,774-729-160.2324519-13.96226234
907,879,216.376615,17.69201583,no stress,907-879-216.376615-17.69201583
822,822,56.16155778,20.23270375,no stress,822-822-56.16155778-20.23270375
806,803,89.66561875,12.84238495,no stress,806-803-89.66561875-12.84238495
778,778,41.67829643,11.03308731,no stress,778-778-41.67829643-11.03308731
834,841,75.20987298,14.40194606,time pressure,834-841-75.20987298-14.40194606
940,955,91.87400811,13.53442066,interruption,940-955-91.87400811-13.53442066
739,737,44.97295011,10.88364626,no stress,739-737-44.97295011-10.88364626
992,1005,135.4096568,21.88834022,interruption,992-1005-135.4096568-21.88834022
932,735,367.8029417,14.25442292,no stress,932-735-367.8029417-14.25442292
716,709,60.18075772,9.584794566,no stress,716-709-60.18075772-9.584794566
736,755,88.43310176,15.69488738,no stress,736-755-88.43310176-15.69488738
750,760,61.01537837,9.297821734,no stress,750-760-61.01537837-9.297821734
702,697,67.22118563,20.44393309,no stress,702-697-67.22118563-20.44393309
727,727,52.00304135,9.130631194,no stress,727-727-52.00304135-9.130631194
1106,1131,353.2863145,14.8849883,no stress,1106-1131-353.2863145-14.8849883
834,837,62.7983256,12.70370729,time pressure,834-837-62.7983256-12.70370729
1103,1095,95.41279031,17.65133657,interruption,1103-1095-95.41279031-17.65133657
884,896,102.3450668,14.21023196,no stress,884-896-102.3450668-14.21023196
781,775,52.33951358,12.03361493,no stress,781-775-52.33951358-12.03361493
783,793,45.45917683,7.329912151,no stress,783-793-45.45917683-7.329912151
925,923,76.63826469,12.31625087,no stress,925-923-76.63826469-12.31625087
874,775,313.2254043,20.65149927,interruption,874-775-313.2254043-20.65149927
1032,1026,89.33341471,21.23744158,interruption,1032-1026-89.33341471-21.23744158
699,667,149.4487112,18.68529397,time pressure,699-667-149.4487112-18.68529397
758,759,39.55078132,9.567082967,interruption,758-759-39.55078132-9.567082967
914,915,62.50844764,10.64807224,no stress,914-915-62.50844764-10.64807224
730,731,36.87708357,10.09194215,no stress,730-731-36.87708357-10.09194215
828,774,209.2427219,19.12926925,interruption,828-774-209.2427219-19.12926925
800,804,68.8751092,15.10438461,no stress,800-804-68.8751092-15.10438461
751,757,89.76058523,12.77506703,no stress,751-757-89.76058523-12.77506703
706,715,70.03480698,17.34693661,no stress,706-715-70.03480698-17.34693661
852,856,67.56536278,15.46639385,no stress,852-856-67.56536278-15.46639385
719,711,74.32651228,21.7850517,no stress,719-711-74.32651228-21.7850517
716,717,34.02508504,9.273689257,no stress,716-717-34.02508504-9.273689257
723,720,51.74103032,9.487184107,no stress,723-720-51.74103032-9.487184107
783,788,70.29980613,12.23711549,interruption,783-788-70.29980613-12.23711549
799,826,129.7359996,18.46617968,no stress,799-826-129.7359996-18.46617968
965,963,218.5056835,16.67888282,time pressure,965-963-218.5056835-16.67888282
759,758,59.56777513,10.03455231,interruption,759-758-59.56777513-10.03455231
787,782,51.22239514,12.08068555,no stress,787-782-51.22239514-12.08068555
922,798,330.4246939,19.43085561,interruption,922-798-330.4246939-19.43085561
759,763,44.33894442,14.40394609,interruption,759-763-44.33894442-14.40394609
1260,1331,295.4642544,15.12215438,no stress,1260-1331-295.4642544-15.12215438
977,1002,105.8342847,15.15150254,time pressure,977-1002-105.8342847-15.15150254
752,757,150.1107426,14.24360247,interruption,752-757-150.1107426-14.24360247
946,899,141.9446108,17.07906294,no stress,946-899-141.9446108-17.07906294
905,921,110.0262209,16.97880895,no stress,905-921-110.0262209-16.97880895
1027,1025,122.9111271,21.16170978,interruption,1027-1025-122.9111271-21.16170978
653,658,89.07404627,13.87106774,no stress,653-658-89.07404627-13.87106774
874,880,116.5879564,16.74570241,no stress,874-880-116.5879564-16.74570241
1005,1022,98.82895318,15.00975514,time pressure,1005-1022-98.82895318-15.00975514
992,1003,100.2047956,20.23809919,interruption,992-1003-100.2047956-20.23809919
754,746,144.5516052,13.74223283,interruption,754-746-144.5516052-13.74223283
768,769,50.379727,8.851007447,interruption,768-769-50.379727-8.851007447
802,798,55.03310994,12.66940273,interruption,802-798-55.03310994-12.66940273
817,816,52.19821229,18.08397396,no stress,817-816-52.19821229-18.08397396
876,860,95.77279469,13.25481963,no stress,876-860-95.77279469-13.25481963
921,931,92.2020227,16.98789063,time pressure,921-931-92.2020227-16.98789063
926,937,146.8592292,14.8328667,no stress,926-937-146.8592292-14.8328667
855,850,64.10958832,10.46073723,no stress,855-850-64.10958832-10.46073723
773,770,51.46868459,10.93035886,time pressure,773-770-51.46868459-10.93035886
1013,627,535.7735139,10.5787489,no stress,1013-627-535.7735139-10.5787489
812,828,111.4800924,17.06081152,interruption,812-828-111.4800924-17.06081152
746,729,109.5754675,10.23254087,no stress,746-729-109.5754675-10.23254087
1045,1064,386.560829,15.32640451,interruption,1045-1064-386.560829-15.32640451
791,790,73.46083548,12.36762408,interruption,791-790-73.46083548-12.36762408
899,903,74.24828542,12.88946679,no stress,899-903-74.24828542-12.88946679
799,810,71.59100127,14.92701044,interruption,799-810-71.59100127-14.92701044
811,817,74.41832724,11.83227166,no stress,811-817-74.41832724-11.83227166
940,923,119.9724303,16.16718457,no stress,940-923-119.9724303-16.16718457
710,699,75.03047157,21.29271803,no stress,710-699-75.03047157-21.29271803
767,767,45.1000362,9.014055503,interruption,767-767-45.1000362-9.014055503
827,839,73.5036247,12.42359685,no stress,827-839-73.5036247-12.42359685
808,809,62.96350535,19.27399459,no stress,808-809-62.96350535-19.27399459
709,696,78.27755756,20.46119849,no stress,709-696-78.27755756-20.46119849
1218,1192,296.0339287,16.68576886,time pressure,1218-1192-296.0339287-16.68576886
804,802,52.78051827,12.35708309,interruption,804-802-52.78051827-12.35708309
1016,1013,96.86188333,21.00934899,interruption,1016-1013-96.86188333-21.00934899
755,769,104.5402896,17.27729964,no stress,755-769-104.5402896-17.27729964
926,920,63.74946708,12.40226215,no stress,926-920-63.74946708-12.40226215
857,859,62.43427046,14.07845583,no stress,857-859-62.43427046-14.07845583
803,806,50.72274178,13.94629227,interruption,803-806-50.72274178-13.94629227
875,896,93.76657,18.73130888,interruption,875-896-93.76657-18.73130888
633,624,62.00569229,12.49476783,interruption,633-624-62.00569229-12.49476783
641,651,89.06567721,14.28060892,no stress,641-651-89.06567721-14.28060892
904,902,56.11803961,9.920192525,no stress,904-902-56.11803961-9.920192525
810,821,62.49824622,15.23557809,interruption,810-821-62.49824622-15.23557809
738,738,53.92163264,10.10582908,no stress,738-738-53.92163264-10.10582908
1003,1014,142.1734787,14.97634916,time pressure,1003-1014-142.1734787-14.97634916
705,696,72.16257789,20.45815088,no stress,705-696-72.16257789-20.45815088
728,731,36.67341721,10.12938989,no stress,728-731-36.67341721-10.12938989
732,733,40.16028436,9.945498006,no stress,732-733-40.16028436-9.945498006
772,784,88.28643205,13.58025233,interruption,772-784-88.28643205-13.58025233
807,806,52.1385381,10.45525226,time pressure,807-806-52.1385381-10.45525226
959,963,71.9768896,13.0909896,interruption,959-963-71.9768896-13.0909896
759,790,124.2805864,15.30827638,time pressure,759-790-124.2805864-15.30827638
1068,1073,99.88770929,20.70872434,time pressure,1068-1073-99.88770929-20.70872434
990,1002,99.18012719,21.46113533,interruption,990-1002-99.18012719-21.46113533
969,959,132.4342207,14.5413415,time pressure,969-959-132.4342207-14.5413415
878,895,79.80394805,13.46445527,no stress,878-895-79.80394805-13.46445527
613,594,71.2592176,8.709207883,no stress,613-594-71.2592176-8.709207883
740,759,85.04738346,14.10775491,no stress,740-759-85.04738346-14.10775491
610,602,47.76455615,10.68190832,no stress,610-602-47.76455615-10.68190832
865,867,67.82730343,16.56349712,no stress,865-867-67.82730343-16.56349712
728,720,75.66980076,10.08632843,no stress,728-720-75.66980076-10.08632843
957,956,64.77741402,11.7153728,time pressure,957-956-64.77741402-11.7153728
747,746,57.11878901,9.953668759,interruption,747-746-57.11878901-9.953668759
784,784,49.24867049,12.99922598,no stress,784-784-49.24867049-12.99922598
817,753,257.751688,17.25493718,interruption,817-753-257.751688-17.25493718
989,1003,104.2115207,21.05529569,interruption,989-1003-104.2115207-21.05529569
897,896,56.34483111,10.04690463,interruption,897-896-56.34483111-10.04690463
1141,1210,362.4967077,18.09093719,time pressure,1141-1210-362.4967077-18.09093719
790,807,152.9836649,17.96751686,no stress,790-807-152.9836649-17.96751686
836,838,60.92779091,11.87919439,time pressure,836-838-60.92779091-11.87919439
732,731,55.47712776,9.56029723,no stress,732-731-55.47712776-9.56029723
1170,1267,322.3920754,14.61994694,no stress,1170-1267-322.3920754-14.61994694
908,879,114.1889767,15.26208674,no stress,908-879-114.1889767-15.26208674
903,905,73.15972348,12.71450312,no stress,903-905-73.15972348-12.71450312
984,966,171.2158485,16.36581344,time pressure,984-966-171.2158485-16.36581344
710,676,226.0914871,14.20986051,no stress,710-676-226.0914871-14.20986051
741,754,93.00029304,13.78982709,no stress,741-754-93.00029304-13.78982709
739,740,53.80353791,10.10423566,no stress,739-740-53.80353791-10.10423566
1229,1139,284.8944592,14.83588352,interruption,1229-1139-284.8944592-14.83588352
975,887,383.5823803,17.2096975,interruption,975-887-383.5823803-17.2096975
963,965,104.7696556,15.81304487,no stress,963-965-104.7696556-15.81304487
832,850,88.57070962,15.48657111,no stress,832-850-88.57070962-15.48657111
989,998,163.3538577,16.3572466,time pressure,989-998-163.3538577-16.3572466
710,705,114.4638998,12.10398261,no stress,710-705-114.4638998-12.10398261
